time,type,result,userid,username,database,client_conninfo,object_name,detail_info
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230007, 14, 93)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230008, 10, 83)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230008, 11, 99)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230008, 12, 98)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230008, 13, 84)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230008, 14, 91)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230009, 10, 89)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230009, 11, 77)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230009, 12, 90)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230009, 13, 94)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:30:04+08,set_parameter,ok,24587,pm,db_school,PostgreSQL JDBC Driver@10.0.2.2,application_name,SET application_name = 'PostgreSQL JDBC Driver'
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230009, 14, 100)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230010, 10, 83)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230010, 11, 91)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230010, 12, 95)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230010, 13, 93)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230010, 14, 82)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230011, 10, 75)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230011, 11, 77)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230011, 12, 78)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230011, 13, 80)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230011, 14, 98)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230012, 10, 93)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230012, 11, 80)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:30:04+08,set_parameter,ok,24587,pm,db_school,DBeaver 22.2.2 - Main <db_school>@10.0.2.2,application_name,SET application_name = 'DBeaver 22.2.2 - Main <db_school>'
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230012, 12, 87)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230012, 13, 80)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230012, 14, 76)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230013, 10, 99)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230013, 11, 90)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:34:54+08,login_success,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,db_school,"login db(db_school) success,the current user is:s_coder"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230013, 12, 79)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230013, 13, 93)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230013, 14, 100)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230014, 10, 88)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230014, 11, 75)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230014, 12, 82)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230014, 13, 98)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230014, 14, 84)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230015, 10, 90)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230015, 11, 89)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230015, 12, 99)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230015, 13, 75)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,course,"SELECT 1 FROM ONLY ""public"".""course"" x WHERE ""course_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
2023-07-06 04:29:47+08,dml_action,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,"INSERT INTO public.score (student_id, course_id, score) VALUES (20230015, 14, 76)"
2023-07-06 04:29:47+08,dml_action_select,ok,24587,t_coder,db_school,[unknown]@10.0.2.2,student,"SELECT 1 FROM ONLY ""public"".""student"" x WHERE ""student_id"" OPERATOR(pg_catalog.=) $1 FOR SHARE OF x"
