0.03, 0.51, 0.56, 0.56, 0.16, 0.16, 0.125,0.130435,0.113636,0
0.03, 0.50, 0.56, 0.57, 0.16, 0.16, 0.391304,0.434783,0.113636,0
0.03, 0.51, 0.56, 0.56, 0.16, 0.16, 0.130435,0.347826,0.113636,0
0.34, 0.49, 0.53, 1.44, 1.60, 0.29, 0.130435,0.166667,0.125,0
0.51, 0.51, 0.54, 1.48, 1.72, 0.33, 0.409091,0.6,0.138889,0
0.47, 0.52, 0.54, 1.47, 1.72, 0.34, 0.125,0.1875,0.131579,0
0.47, 0.51, 0.52, 1.44, 1.70, 0.32, 0.125,0.176471,0.125,0
0.47, 0.51, 0.54, 1.46, 1.70, 0.34, 0.333333,0.5,0.128205,0
0.45, 0.49, 0.53, 1.44, 1.66, 0.32, 0.347826,0.176471,0.116279,0
0.23, 0.49, 0.54, 0.56, 0.09, 0.23, 0.4,0.454545,0.116279,0
0.03, 0.52, 0.58, 0.56, 0.17, 0.14, 0.333333,0.333333,0.111111,0
0.06, 0.52, 0.58, 0.56, 0.16, 0.16, 0.333333,0.347826,0.116279,0
0.00, 0.51, 0.57, 0.56, 0.17, 0.14, 0.375,0.36,0.116279,0
0.06, 0.52, 0.59, 0.58, 0.16, 0.16, 0.391304,0.416667,0.116279,0
0.00, 0.51, 0.57, 0.57, 0.17, 0.14, 0.125,0.125,0.116279,0
0.03, 0.53, 0.57, 0.57, 0.17, 0.16, 0.375,0.4,0.113636,0
0.11, 0.57, 0.60, 0.57, 0.20, 0.10, 0.130435,0.111111,0.102041,0
0.19, 0.64, 0.64, 0.57, 0.25, 0.07, 0.380952,0.130435,0.138889,0
0.16, 0.63, 0.65, 0.57, 0.25, 0.07, 0.5,0.375,0.138889,0
0.14, 0.63, 0.62, 0.57, 0.25, 0.07, 0.15,0.130435,0.138889,0
0.17, 0.63, 0.65, 0.57, 0.24, 0.09, 0.45,0.363636,0.147059,0
0.10, 0.62, 0.60, 0.57, 0.22, 0.09, 0.4,0.130435,0.131579,0
0.05, 0.54, 0.58, 0.56, 0.14, 0.16, 0.391304,0.375,0.116279,0
0.08, 0.51, 0.56, 0.56, 0.14, 0.19, 0.130435,0.125,0.116279,0
0.05, 0.52, 0.58, 0.56, 0.16, 0.17, 0.375,0.391304,0.113636,0
0.06, 0.52, 0.60, 0.58, 0.15, 0.18, 0.391304,0.391304,0.116279,0
0.08, 0.54, 0.60, 0.58, 0.15, 0.18, 0.347826,0.136364,0.106383,0
0.06, 0.53, 0.59, 0.57, 0.16, 0.16, 0.130435,0.347826,0.119048,0
0.00, 0.54, 0.58, 0.56, 0.19, 0.14, 0.409091,0.375,0.116279,0
0.15, 0.59, 0.60, 0.56, 0.24, 0.07, 0.5,0.391304,0.135135,0
0.18, 0.59, 0.60, 0.56, 0.24, 0.07, 0.47619,0.454545,0.135135,0
0.15, 0.59, 0.60, 0.57, 0.24, 0.07, 0.409091,0.416667,0.131579,0
0.18, 0.58, 0.60, 0.55, 0.24, 0.07, 0.47619,0.454545,0.128205,0
0.20, 0.60, 0.61, 0.58, 0.24, 0.07, 0.428571,0.347826,0.135135,0
0.18, 0.58, 0.60, 0.57, 0.24, 0.07, 0.380952,0.347826,0.128205,0
0.10, 0.59, 0.59, 0.57, 0.24, 0.09, 0.47619,0.391304,0.135135,0
0.05, 0.54, 0.59, 0.57, 0.15, 0.16, 0.347826,0.347826,0.113636,0
0.06, 0.51, 0.56, 0.56, 0.14, 0.17, 0.347826,0.130435,0.116279,0
0.11, 0.53, 0.57, 0.57, 0.16, 0.16, 0.347826,0.130435,0.116279,0
0.06, 0.51, 0.56, 0.56, 0.16, 0.17, 0.333333,0.375,0.116279,0
0.03, 0.51, 0.57, 0.57, 0.16, 0.17, 0.125,0.130435,0.166667,0
0.03, 0.52, 0.56, 0.56, 0.16, 0.16, 0.32,0.375,0.104167,0
0.09, 0.51, 0.56, 0.56, 0.16, 0.16, 0.125,0.333333,0.108696,0
0.06, 0.52, 0.56, 0.56, 0.16, 0.16, 0.125,0.130435,0.113636,0
0.13, 0.55, 0.60, 0.55, 0.24, 0.07, 0.157895,0.136364,0.119048,0
0.18, 0.57, 1.44, 0.55, 0.25, 1.20, 0.473684,0.391304,0.128205,0
0.19, 0.56, 0.62, 0.56, 0.25, 0.09, 0.434783,0.4,0.125,0
0.19, 0.56, 0.65, 0.56, 0.25, 0.09, 0.4,0.363636,0.128205,0
0.20, 0.58, 1.46, 0.57, 0.25, 1.20, 0.166667,0.380952,0.142857,0
0.03, 0.52, 0.56, 0.56, 0.17, 0.13, 0.136364,0.347826,0.119048,0
0.03, 0.51, 0.55, 0.56, 0.16, 0.16, 0.333333,0.333333,0.111111,0
0.09, 0.52, 0.58, 0.58, 0.16, 0.17, 0.333333,0.333333,0.111111,0
0.09, 0.52, 0.56, 0.58, 0.16, 0.17, 0.125,0.347826,0.111111,0
0.12, 0.51, 0.55, 0.56, 0.16, 0.16, 0.347826,0.347826,0.111111,0
0.06, 0.51, 0.55, 0.56, 0.16, 0.16, 0.391304,0.363636,0.113636,0
0.03, 0.51, 0.55, 0.55, 0.16, 0.16, 0.125,0.347826,0.111111,0
0.06, 0.52, 0.57, 0.58, 0.16, 0.16, 0.347826,0.347826,0.113636,0
0.03, 0.51, 0.55, 0.56, 0.16, 0.16, 0.333333,0.409091,0.116279,0
0.00, 0.51, 0.56, 0.56, 0.18, 0.15, 0.347826,0.347826,0.116279,0
0.03, 0.54, 0.60, 0.57, 0.21, 0.13, 0.4,0.392857,0.119048,0
0.25, 0.58, 1.46, 0.55, 0.25, 1.20, 0.611111,0.521739,0.138889,0
0.23, 0.57, 1.45, 0.54, 0.25, 1.20, 0.55,0.478261,0.138889,0
0.20, 0.58, 1.46, 0.55, 0.25, 1.20, 0.166667,0.142857,0.151515,0
0.23, 0.57, 1.45, 0.54, 0.26, 1.20, 0.578947,0.5,0.142857,0
0.25, 0.57, 1.45, 0.54, 0.25, 1.20, 0.529412,0.47619,0.135135,0
0.23, 0.56, 1.43, 0.54, 0.25, 1.19, 0.444444,0.380952,0.142857,0
0.06, 0.53, 0.57, 0.54, 0.19, 0.12, 0.391304,0.416667,0.116279,0
0.06, 0.51, 0.55, 0.55, 0.16, 0.14, 0.391304,0.391304,0.113636,0
0.09, 0.51, 0.57, 0.55, 0.16, 0.18, 0.125,0.130435,0.113636,0
0.03, 0.51, 0.57, 0.56, 0.16, 0.18, 0.375,0.434783,0.111111,0
0.06, 0.52, 0.57, 0.57, 0.16, 0.16, 0.347826,0.375,0.111111,0
0.03, 0.51, 0.57, 0.56, 0.16, 0.16, 0.333333,0.347826,0.113636,0
0.06, 0.51, 0.57, 0.56, 0.16, 0.17, 0.375,0.391304,0.113636,0
0.03, 0.51, 0.57, 0.56, 0.16, 0.16, 0.391304,0.391304,0.113636,0
0.09, 0.51, 0.57, 0.54, 0.19, 0.12, 0.136364,0.125,0.116279,0
0.21, 0.57, 1.44, 0.54, 0.25, 1.21, 0.52381,0.434783,0.128205,0
0.26, 0.62, 1.45, 0.54, 0.26, 1.20, 0.157895,0.12,0.138889,0
0.21, 0.62, 1.45, 0.54, 0.25, 1.20, 0.409091,0.375,0.116279,0
0.24, 0.60, 1.45, 0.54, 0.26, 1.20, 0.55,0.458333,0.131579,0
0.20, 0.60, 1.45, 0.54, 0.26, 1.20, 0.166667,0.125,0.125,0
0.19, 0.61, 1.46, 0.55, 0.25, 1.20, 0.555556,0.409091,0.142857,0
0.22, 0.60, 1.45, 0.54, 0.26, 1.20, 0.45,0.375,0.121951,0
0.23, 0.59, 1.45, 0.54, 0.25, 1.20, 0.166667,0.125,0.128205,0
0.06, 0.54, 0.56, 0.54, 0.18, 0.13, 0.142857,0.130435,0.113636,0
0.12, 0.49, 0.55, 0.55, 0.14, 0.17, 0.125,0.347826,0.113636,0
0.12, 0.51, 0.58, 0.56, 0.14, 0.19, 0.391304,0.454545,0.111111,0
0.12, 0.51, 0.58, 0.57, 0.15, 0.19, 0.375,0.391304,0.111111,0
0.09, 0.51, 0.58, 0.57, 0.15, 0.18, 0.347826,0.347826,0.108696,0
0.17, 0.52, 0.60, 0.55, 0.22, 0.09, 0.454545,0.416667,0.121951,0
0.30, 0.57, 1.45, 0.56, 0.28, 1.15, 0.421053,0.36,0.135135,0
0.29, 0.59, 1.45, 0.56, 0.28, 1.17, 0.555556,0.478261,0.147059,0
0.30, 0.57, 1.45, 0.56, 0.28, 1.18, 0.526316,0.409091,0.142857,0
0.30, 0.57, 1.45, 0.56, 0.28, 1.18, 0.5,0.391304,0.147059,0
0.28, 0.58, 1.47, 0.57, 0.28, 1.20, 0.473684,0.347826,0.138889,0
0.30, 0.57, 1.45, 0.56, 0.28, 1.18, 0.526316,0.434783,0.151515,0
0.30, 0.57, 1.45, 0.56, 0.26, 1.18, 0.571429,0.44,0.147059,0
0.23, 0.58, 1.46, 0.57, 0.26, 1.20, 0.588235,0.454545,0.147059,0
0.23, 0.57, 1.45, 0.56, 0.26, 1.20, 0.45,0.391304,0.166667,0
0.06, 0.54, 0.56, 0.56, 0.16, 0.16, 0.333333,0.375,0.116279,0
0.09, 0.51, 0.56, 0.57, 0.14, 0.17, 0.434783,0.478261,0.116279,0
0.06, 0.51, 0.55, 0.56, 0.16, 0.17, 0.130435,0.333333,0.113636,0
0.08, 0.54, 0.58, 0.57, 0.15, 0.18, 0.130435,0.130435,0.113636,0
0.05, 0.52, 0.55, 0.55, 0.16, 0.17, 0.375,0.375,0.113636,0
0.06, 0.52, 0.58, 0.57, 0.16, 0.16, 0.136364,0.130435,0.116279,0
0.00, 0.53, 0.57, 0.56, 0.16, 0.13, 0.347826,0.391304,0.119048,0
0.27, 0.59, 1.45, 0.54, 0.28, 1.18, 0.555556,0.434783,0.147059,0
0.29, 0.60, 1.45, 0.54, 0.28, 1.18, 0.166667,0.125,0.151515,0
0.27, 0.59, 1.45, 0.54, 0.28, 1.18, 0.5,0.391304,0.147059,0
0.29, 0.59, 1.45, 0.54, 0.28, 1.18, 0.473684,0.416667,0.147059,0
0.27, 0.59, 1.45, 0.54, 0.28, 1.18, 0.526316,0.416667,0.147059,0
0.21, 0.57, 0.59, 0.54, 0.25, 0.07, 0.5,0.44,0.131579,0
0.11, 0.54, 0.58, 0.57, 0.15, 0.19, 0.136364,0.136364,0.116279,0
0.11, 0.53, 0.57, 0.57, 0.13, 0.19, 0.130435,0.136364,0.116279,0
0.06, 0.52, 0.57, 0.55, 0.15, 0.18, 0.346154,0.4,0.113636,0
0.07, 0.56, 0.59, 0.57, 0.16, 0.18, 0.142857,0.142857,0.125,0
0.09, 0.53, 0.58, 0.56, 0.14, 0.17, 0.142857,0.142857,0.113636,0
0.06, 0.55, 0.58, 0.56, 0.15, 0.16, 0.15,0.421053,0.138889,0
0.09, 0.56, 0.59, 0.57, 0.15, 0.16, 0.421053,0.444444,0.142857,0
0.06, 0.55, 0.60, 0.58, 0.15, 0.16, 0.15,0.421053,0.138889,0
0.06, 0.54, 0.59, 0.57, 0.15, 0.16, 0.4,0.157895,0.138889,0
0.09, 0.55, 0.60, 0.58, 0.15, 0.18, 0.157895,0.444444,0.147059,0
0.06, 0.55, 0.58, 0.58, 0.15, 0.16, 0.4,0.421053,0.142857,0
0.06, 0.54, 0.57, 0.57, 0.15, 0.16, 0.166667,0.166667,0.138889,0
0.03, 0.54, 0.57, 0.57, 0.16, 0.18, 0.4,0.166667,0.142857,0
0.03, 0.55, 0.60, 0.58, 0.15, 0.16, 0.157895,0.157895,0.138889,0
0.06, 0.53, 0.56, 0.56, 0.15, 0.18, 0.142857,0.15,0.138889,0
0.03, 0.53, 0.56, 0.56, 0.15, 0.16, 0.157895,0.166667,0.151515,0
0.03, 0.54, 0.59, 0.57, 0.15, 0.18, 0.421053,0.421053,0.142857,0
0.06, 0.53, 0.56, 0.56, 0.15, 0.16, 0.157895,0.166667,0.15625,0
0.06, 0.55, 0.58, 0.58, 0.15, 0.16, 0.15,0.157895,0.142857,0
0.03, 0.55, 0.56, 0.56, 0.15, 0.18, 0.421053,0.421053,0.166667,0
0.03, 0.54, 0.57, 0.57, 0.15, 0.15, 0.157895,0.444444,0.176471,0
0.06, 0.54, 0.57, 0.57, 0.15, 0.16, 0.4,0.421053,0.147059,0
0.03, 0.53, 0.56, 0.56, 0.15, 0.16, 0.380952,0.15,0.151515,0
0.06, 0.57, 0.58, 0.58, 0.15, 0.16, 0.15,0.421053,0.16129,0
0.03, 0.53, 0.56, 0.56, 0.15, 0.16, 0.157895,0.444444,0.15625,0
0.09, 0.55, 0.58, 0.58, 0.15, 0.16, 0.15,0.157895,0.138889,0
0.03, 0.55, 0.58, 0.58, 0.15, 0.16, 0.428571,0.45,0.138889,0
0.03, 0.53, 0.56, 0.56, 0.15, 0.16, 0.4,0.421053,0.151515,0
0.09, 0.55, 0.58, 0.58, 0.15, 0.16, 0.142857,0.4,0.228571,0
0.06, 0.56, 0.59, 0.59, 0.15, 0.16, 0.4,0.421053,0.142857,0
0.00, 0.54, 0.57, 0.57, 0.15, 0.16, 0.421053,0.166667,0.138889,0
0.06, 0.55, 0.58, 0.58, 0.15, 0.16, 0.157895,0.166667,0.15625,0
0.06, 0.54, 0.59, 0.59, 0.15, 0.15, 0.4,0.4,0.138889,0
0.00, 0.56, 0.59, 0.59, 0.15, 0.16, 0.157895,0.157895,0.142857,0
0.00, 0.56, 0.59, 0.59, 0.15, 0.16, 0.4,0.421053,0.138889,0
0.00, 0.54, 0.57, 0.57, 0.15, 0.15, 0.380952,0.4,0.142857,0
0.00, 0.55, 0.58, 0.58, 0.15, 0.16, 0.15,0.421053,0.138889,0
0.00, 0.55, 0.58, 0.58, 0.16, 0.16, 0.157895,0.157895,0.151515,0
0.03, 0.54, 0.57, 0.57, 0.15, 0.16, 0.15,0.15,0.194444,0
0.03, 0.55, 0.58, 0.58, 0.16, 0.16, 0.142857,0.15,0.131579,0
0.03, 0.54, 0.57, 0.57, 0.15, 0.18, 0.15,0.4,0.151515,0
0.03, 0.53, 0.58, 0.58, 0.16, 0.16, 0.15,0.157895,0.138889,0
0.03, 0.56, 0.59, 0.59, 0.16, 0.16, 0.45,0.45,0.142857,0
0.03, 0.53, 0.58, 0.58, 0.15, 0.16, 0.380952,0.4,0.142857,0
0.03, 0.54, 0.59, 0.59, 0.15, 0.16, 0.4,0.157895,0.142857,0
0.03, 0.52, 0.57, 0.57, 0.16, 0.15, 0.4,0.428571,0.151515,0
0.03, 0.53, 0.58, 0.58, 0.15, 0.15, 0.15,0.15,0.138889,0
0.03, 0.52, 0.57, 0.57, 0.16, 0.16, 0.157895,0.157895,0.138889,0
0.06, 0.52, 0.56, 0.56, 0.13, 0.16, 0.142857,0.380952,0.131579,0
0.00, 0.52, 0.56, 0.56, 0.15, 0.16, 0.15,0.157895,0.135135,0
0.00, 0.52, 0.57, 0.57, 0.16, 0.15, 0.15,0.157895,0.138889,0
0.03, 0.51, 0.56, 0.57, 0.16, 0.17, 0.142857,0.4,0.131579,0
0.00, 0.51, 0.55, 0.55, 0.17, 0.15, 0.142857,0.15,0.131579,0
0.08, 0.51, 0.56, 0.56, 0.16, 0.16, 0.454545,0.434783,0.121951,0
0.02, 0.52, 0.56, 0.55, 0.14, 0.17, 0.391304,0.391304,0.108696,0
0.03, 0.52, 0.57, 0.57, 0.15, 0.16, 0.391304,0.409091,0.121951,0
0.08, 0.52, 0.56, 0.56, 0.14, 0.16, 0.130435,0.142857,0.121951,0
0.08, 0.52, 0.57, 0.57, 0.15, 0.15, 0.391304,0.434783,0.119048,0
0.06, 0.51, 0.54, 0.56, 0.15, 0.16, 0.391304,0.434783,0.121951,0
0.09, 0.51, 0.54, 0.57, 0.18, 0.15, 0.347826,0.409091,0.116279,0
0.03, 0.53, 0.56, 0.59, 0.16, 0.16, 0.380952,0.4,0.121951,0
0.08, 0.52, 0.57, 0.58, 0.16, 0.18, 0.130435,0.136364,0.121951,0
0.03, 0.50, 0.56, 0.56, 0.16, 0.16, 0.380952,0.380952,0.119048,0
0.12, 0.52, 0.57, 0.57, 0.15, 0.16, 0.363636,0.454545,0.125,0
0.08, 0.52, 0.57, 0.57, 0.15, 0.16, 0.136364,0.136364,0.121951,0
0.09, 0.51, 0.56, 0.56, 0.15, 0.16, 0.347826,0.363636,0.119048,0
0.08, 0.52, 0.55, 0.57, 0.15, 0.18, 0.130435,0.136364,0.119048,0
0.11, 0.51, 0.54, 0.56, 0.13, 0.16, 0.363636,0.380952,0.116279,0
0.11, 0.51, 0.55, 0.55, 0.13, 0.16, 0.136364,0.142857,0.113636,0
0.08, 0.52, 0.57, 0.57, 0.15, 0.16, 0.347826,0.363636,0.116279,0
0.11, 0.51, 0.55, 0.55, 0.15, 0.16, 0.333333,0.130435,0.113636,0
0.05, 0.52, 0.57, 0.57, 0.15, 0.18, 0.347826,0.363636,0.119048,0
0.14, 0.52, 0.57, 0.57, 0.15, 0.16, 0.375,0.434783,0.113636,0
0.11, 0.52, 0.57, 0.57, 0.15, 0.16, 0.363636,0.409091,0.116279,0
0.08, 0.51, 0.56, 0.56, 0.15, 0.16, 0.363636,0.380952,0.119048,0
0.16, 0.52, 0.61, 0.54, 0.24, 0.09, 0.473684,0.434783,0.131579,0
0.25, 0.51, 1.47, 0.53, 0.27, 1.23, 0.5,0.416667,0.128205,0
0.22, 0.53, 1.48, 0.54, 0.27, 1.23, 0.45,0.375,0.131579,0
0.20, 0.51, 0.62, 0.53, 0.26, 0.09, 0.526316,0.434783,0.135135,0
0.20, 0.51, 0.61, 0.54, 0.25, 0.09, 0.473684,0.391304,0.131579,0
0.22, 0.52, 0.63, 0.54, 0.25, 0.09, 0.526316,0.478261,0.135135,0
0.20, 0.50, 0.63, 0.53, 0.26, 0.07, 0.5,0.434783,0.135135,0
0.26, 0.50, 1.47, 0.53, 0.27, 1.23, 0.473684,0.416667,0.131579,0
0.20, 0.51, 0.63, 0.54, 0.25, 0.09, 0.5,0.380952,0.138889,0
0.06, 0.51, 0.57, 0.55, 0.21, 0.09, 0.409091,0.375,0.121951,0
0.11, 0.51, 0.55, 0.57, 0.15, 0.18, 0.136364,0.136364,0.119048,0
0.06, 0.50, 0.54, 0.54, 0.15, 0.18, 0.130435,0.136364,0.116279,0
0.35, 0.54, 1.48, 0.51, 0.30, 1.18, -1.00,-1.00,-1.00,0
0.50, 0.54, 1.47, 0.51, 0.33, 1.11, -1.00,-1.00,-1.00,0
0.51, 0.53, 1.50, 0.50, 0.33, 1.13, -1.00,-1.00,-1.00,0
0.54, 0.52, 1.49, 0.51, 0.33, 1.13, -1.00,-1.00,-1.00,0
0.53, 0.51, 1.50, 0.51, 0.33, 1.16, -1.00,-1.00,-1.00,0
0.51, 0.51, 1.49, 0.51, 0.35, 1.17, -1.00,-1.00,-1.00,0
0.17, 0.50, 0.54, 0.53, 0.22, 0.07, 0.45,0.434783,0.125,0
0.03, 0.51, 0.55, 0.55, 0.16, 0.16, 0.347826,0.347826,0.116279,0
0.03, 0.51, 0.56, 0.56, 0.15, 0.18, 0.125,0.333333,0.111111,0
0.09, 0.51, 0.56, 0.56, 0.15, 0.18, 0.130435,0.130435,0.116279,0
0.03, 0.51, 0.57, 0.55, 0.16, 0.16, 0.130435,0.347826,0.116279,0
0.23, 0.51, 0.58, 0.54, 0.24, 0.09, 0.45,0.391304,0.131579,0
0.40, 0.54, 1.48, 0.53, 0.33, 1.17, 0.230769,0.421053,0.192308,0
0.52, 0.52, 1.49, 0.51, 0.33, 1.14, -1.00,-1.00,-1.00,0
0.52, 0.52, 1.47, 0.52, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.51, 0.53, 1.48, 0.53, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.49, 0.53, 1.50, 0.51, 0.33, 1.13, -1.00,-1.00,-1.00,0
0.49, 0.52, 1.47, 0.51, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.50, 0.51, 1.47, 0.51, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.44, 0.51, 1.48, 0.53, 0.33, 1.14, 0.727273,0.380952,0.192308,0
0.29, 0.51, 0.63, 0.55, 0.27, 0.08, 0.5,0.434783,0.138889,0
0.06, 0.51, 0.56, 0.56, 0.16, 0.15, 0.130435,0.130435,0.125,0
0.00, 0.51, 0.56, 0.56, 0.15, 0.18, 0.363636,0.380952,0.121951,0
0.05, 0.51, 0.54, 0.54, 0.15, 0.18, 0.363636,0.428571,0.121951,0
0.05, 0.51, 0.56, 0.56, 0.16, 0.18, 0.347826,0.347826,0.116279,0
0.09, 0.51, 0.56, 0.56, 0.15, 0.18, 0.347826,0.409091,0.119048,0
0.09, 0.51, 0.56, 0.56, 0.15, 0.18, 0.363636,0.380952,0.121951,0
0.06, 0.50, 0.54, 0.54, 0.15, 0.18, 0.380952,0.380952,0.121951,0
0.00, 0.51, 0.57, 0.55, 0.16, 0.16, 0.333333,0.347826,0.113636,0
0.42, 0.52, 1.50, 0.54, 0.32, 1.20, 0.533333,0.363636,0.151515,0
0.49, 0.53, 1.48, 0.51, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.55, 0.51, 1.49, 0.51, 0.33, 1.14, -1.00,-1.00,-1.00,0
0.50, 0.51, 1.49, 0.51, 0.33, 1.14, -1.00,-1.00,-1.00,0
0.50, 0.51, 1.47, 0.49, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.52, 0.51, 1.47, 0.51, 0.33, 1.11, -1.00,-1.00,-1.00,0
0.52, 0.51, 1.47, 0.51, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.52, 0.51, 1.50, 0.51, 0.33, 1.14, -1.00,-1.00,-1.00,0
0.49, 0.50, 1.48, 0.50, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.53, 0.51, 1.50, 0.51, 0.35, 1.14, 0.230769,0.363636,0.181818,0
0.50, 0.51, 1.50, 0.51, 0.35, 1.14, -1.00,-1.00,-1.00,0
0.51, 0.51, 1.49, 0.51, 0.33, 1.14, -1.00,-1.00,-1.00,0
0.18, 0.48, 0.54, 0.54, 0.24, 0.07, 0.409091,0.434783,0.131579,0
0.03, 0.48, 0.54, 0.55, 0.16, 0.16, 0.275862,0.09375,0.0657895,0
0.06, 0.48, 0.54, 0.55, 0.16, 0.18, 0.107143,0.275862,0.0746269,0
0.03, 0.48, 0.54, 0.56, 0.16, 0.18, 0.111111,0.107143,0.0793651,0
0.06, 0.48, 0.54, 0.56, 0.16, 0.18, 0.375,0.391304,0.113636,0
0.03, 0.50, 0.54, 0.56, 0.16, 0.16, 0.125,0.125,0.111111,0
0.00, 0.48, 0.54, 0.54, 0.16, 0.16, 0.130435,0.136364,0.113636,0
0.06, 0.49, 0.54, 0.55, 0.16, 0.18, 0.125,0.130435,0.119048,0
0.09, 0.50, 0.54, 0.56, 0.15, 0.18, 0.130435,0.130435,0.111111,0
0.06, 0.50, 0.54, 0.56, 0.15, 0.18, 0.130435,0.130435,0.113636,0
0.03, 0.48, 0.54, 0.54, 0.16, 0.16, 0.103448,0.0967742,0.0819672,0
0.26, 0.49, 1.47, 0.54, 0.27, 1.21, 0.421053,0.409091,0.121951,0
0.49, 0.51, 1.49, 0.54, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.52, 0.51, 1.50, 0.51, 0.33, 1.13, -1.00,-1.00,-1.00,0
0.53, 0.51, 1.50, 0.54, 0.33, 1.14, -1.00,-1.00,-1.00,0
0.55, 0.51, 1.50, 0.51, 0.35, 1.13, -1.00,-1.00,-1.00,0
0.52, 0.51, 1.47, 0.51, 0.33, 1.11, -1.00,-1.00,-1.00,0
0.50, 0.51, 1.47, 0.51, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.55, 0.51, 1.49, 0.51, 0.33, 1.13, -1.00,-1.00,-1.00,0
0.50, 0.51, 1.50, 0.51, 0.33, 1.13, -1.00,-1.00,-1.00,0
0.54, 0.50, 1.50, 0.51, 0.33, 1.14, -1.00,-1.00,-1.00,0
0.53, 0.50, 1.47, 0.50, 0.33, 1.11, -1.00,-1.00,-1.00,0
0.52, 0.51, 1.48, 0.51, 0.33, 1.11, -1.00,-1.00,-1.00,0
0.53, 0.51, 1.50, 0.53, 0.33, 1.13, -1.00,-1.00,-1.00,0
0.55, 0.51, 1.49, 0.51, 0.33, 1.14, -1.00,-1.00,-1.00,0
0.50, 0.51, 1.47, 0.51, 0.34, 1.11, -1.00,-1.00,-1.00,0
0.51, 0.49, 1.47, 0.51, 0.33, 1.12, -1.00,-1.00,-1.00,0
0.48, 0.51, 1.49, 0.54, 0.33, 1.14, 0.2,0.380952,0.16129,0
0.15, 0.48, 0.51, 0.56, 0.21, 0.10, 0.391304,0.375,0.116279,0
0.03, 0.49, 0.54, 0.57, 0.15, 0.18, 0.32,0.391304,0.116279,0
0.00, 0.49, 0.54, 0.55, 0.15, 0.16, 0.125,0.347826,0.116279,0
0.03, 0.51, 0.55, 0.57, 0.16, 0.18, 0.333333,0.391304,0.119048,0
0.06, 0.50, 0.54, 0.56, 0.15, 0.16, 0.125,0.142857,0.119048,0
0.03, 0.49, 0.55, 0.55, 0.15, 0.16, 0.333333,0.347826,0.116279,0
0.06, 0.49, 0.55, 0.55, 0.15, 0.18, 0.391304,0.428571,0.121951,0
0.06, 0.50, 0.56, 0.56, 0.16, 0.16, 0.375,0.363636,0.116279,0
0.03, 0.49, 0.55, 0.55, 0.16, 0.16, 0.434783,0.391304,0.116279,0
0.40, 0.51, 1.50, 0.53, 0.30, 1.23, 0.55,0.478261,0.135135,0
0.49, 0.50, 1.50, 0.51, 0.33, 1.17, -1.00,-1.00,-1.00,0
0.51, 0.51, 1.51, 0.51, 0.35, 1.19, -1.00,-1.00,-1.00,0
0.48, 0.51, 1.48, 0.51, 0.34, 1.15, -1.00,-1.00,-1.00,0
0.51, 0.51, 1.49, 0.51, 0.35, 1.17, -1.00,-1.00,-1.00,0
0.34, 0.51, 1.50, 0.55, 0.27, 1.23, 0.5,0.409091,0.142857,0
0.00, 0.48, 0.54, 0.54, 0.18, 0.18, 0.296296,0.107143,0.0909091,0
0.03, 0.48, 0.55, 0.55, 0.16, 0.18, 0.125,0.130435,0.119048,0
0.00, 0.48, 0.55, 0.55, 0.15, 0.16, 0.136364,0.142857,0.116279,0
0.03, 0.48, 0.55, 0.55, 0.16, 0.16, 0.347826,0.136364,0.116279,0
0.06, 0.48, 0.56, 0.56, 0.15, 0.18, 0.391304,0.363636,0.119048,0
0.06, 0.48, 0.56, 0.56, 0.15, 0.18, 0.391304,0.409091,0.119048,0
0.33, 0.49, 0.52, 1.47, 1.66, 0.27, 0.347826,0.421053,0.116279,0
0.59, 0.53, 0.51, 1.50, 1.81, 0.36, -1.00,-1.00,-1.00,0
0.61, 0.51, 0.51, 1.50, 1.81, 0.36, -1.00,-1.00,-1.00,0
0.60, 0.49, 0.51, 1.49, 1.81, 0.37, -1.00,-1.00,-1.00,0
0.58, 0.50, 0.51, 1.50, 1.81, 0.37, -1.00,-1.00,-1.00,0
0.63, 0.49, 0.51, 1.49, 1.82, 0.37, -1.00,-1.00,-1.00,0
0.61, 0.48, 0.51, 1.49, 1.82, 0.36, -1.00,-1.00,-1.00,0
0.61, 0.48, 0.49, 1.49, 1.81, 0.36, -1.00,-1.00,-1.00,0
0.56, 0.50, 0.54, 1.51, 1.79, 0.33, 0.130435,0.214286,0.138889,0
0.18, 0.49, 0.58, 0.55, 0.13, 0.19, 0.375,0.434783,0.116279,0
0.00, 0.48, 0.55, 0.54, 0.16, 0.18, 0.136364,0.363636,0.116279,0
0.03, 0.48, 0.55, 0.54, 0.18, 0.18, 0.434783,0.391304,0.116279,0
0.03, 0.48, 0.56, 0.54, 0.16, 0.16, 0.416667,0.375,0.119048,0
